phenotype,metabolite,n,nm,nf,n_outlier,p_age,p_sex,p_bmi,p,beta
spo2below80p_sleep_prct_sleep,M3469,44,22,22,0,0.0887064227785571,0.244421635140493,0.633858624933228,0.0426517643231086,5.78627286597046
spo2below80p_sleep_prct_sleep,M3544,36,18,18,0,0.313669260891842,0.405083204021184,0.403123757559479,0.0128501403197179,9.5550988203447
spo2below80p_sleep_prct_sleep,M3563,44,22,22,0,0.0332640461423744,0.623914188723309,0.28463731001449,0.0429217704386204,-6.45307894152654
spo2below80p_sleep_prct_sleep,M3564,44,22,22,0,0.0362059219239415,0.63899131495536,0.328533230386282,0.0481665144645715,-6.22892148822997
spo2below80p_sleep_prct_sleep,M3577,42,21,21,0,0.0545066022672055,0.488893785510742,0.523584517379123,0.0267693773067239,-7.18739134230788
spo2below80p_sleep_prct_sleep,M3651,32,18,14,0,0.00426560195882566,0.0249701631790657,0.74363722103579,0.00356917611006583,-6.0131057734376
spo2below80p_sleep_prct_sleep,M3695,44,22,22,0,0.0508390771267662,0.0896093199963576,0.325884138751177,0.0124514389461515,-8.65613367264753
spo2below80p_sleep_prct_sleep,M3696,44,22,22,0,0.0337188458902467,0.176916066765162,0.427690619866141,0.0234565441749347,-6.3112985284825
spo2below80p_sleep_prct_sleep,M3697,44,22,22,0,0.0383239610029162,0.0771513105290813,0.307981127451766,0.0218650255587015,-7.77231067698666
spo2below80p_sleep_prct_sleep,M3711,44,22,22,0,0.184679070561447,0.429380870312681,0.505490755356014,0.0394607260638283,4.79502804884321
spo2below80p_sleep_prct_sleep,M3721,44,22,22,0,0.0975842671929814,0.974649715758333,0.338558176871557,0.0436517203007084,3.84655004345557
spo2below80p_sleep_prct_sleep,M3725,44,22,22,0,0.036843858931402,0.427153755770804,0.270406122914108,0.0363970792845114,-4.67473332376443
spo2below80p_sleep_prct_sleep,M3753,44,22,22,0,0.118533849215117,0.397033396792074,0.441451703918878,0.037989302546368,6.5921172667617
spo2below80p_sleep_prct_sleep,M3754,44,22,22,0,0.155781104314488,0.433842501523917,0.411954382494923,0.0152867859595397,7.42347372775709
spo2below80p_sleep_prct_sleep,M3789,44,22,22,0,0.00974759120995027,0.481236477796933,0.217304000190256,0.00043470208342962,-12.8846304983875
spo2below80p_sleep_prct_sleep,M3790,44,22,22,0,0.00955809888871698,0.473163219817664,0.17868851029149,0.000377779532597644,-13.1448090754339
spo2below80p_sleep_prct_sleep,M3791,44,22,22,0,0.00765786602025578,0.508833234537459,0.169020701106761,0.000166068497275021,-13.0178920978117
spo2below80p_sleep_prct_sleep,M3792,44,22,22,0,0.00875321076104533,0.451956781733228,0.206319900166386,0.000352595722086568,-13.2211605064881
spo2below80p_sleep_prct_sleep,M3793,44,22,22,0,0.0162512244364027,0.59922175122294,0.211104749463263,0.000585124691462178,-10.506165233853
spo2below80p_sleep_prct_sleep,M3794,44,22,22,0,0.0116635587895466,0.490000643927892,0.228573577470723,0.000476333336389532,-13.0241180862353
spo2below80p_sleep_prct_sleep,M3795,44,22,22,0,0.0127696871165069,0.466281724515548,0.221417190981155,0.000445730657690601,-12.8355308976153
spo2below80p_sleep_prct_sleep,M3796,44,22,22,0,0.0116987865097007,0.582525168088199,0.26562417562217,0.000559908902457319,-14.2876790568081
spo2below80p_sleep_prct_sleep,M3798,44,22,22,0,0.0125180364838183,0.493633400255328,0.178643317445509,0.000277053210743864,-14.2832968002559
spo2below80p_sleep_prct_sleep,M3821,44,22,22,0,0.0794267343635746,0.536507725054858,0.354947528687145,0.0372999003295295,-4.00638882422141
spo2below80p_sleep_prct_sleep,M3825,40,21,19,0,0.0145423804546025,0.188019508836365,0.672177131660038,0.00996969917986777,-6.6283744860307
spo2below80p_sleep_prct_sleep,M3881,44,22,22,0,0.105305826820196,0.569221213459288,0.307779612379775,0.0325433136943734,7.46484433766557
spo2below80p_sleep_prct_sleep,M3882,44,22,22,0,0.106131194992168,0.541677312142371,0.344005389168222,0.0469169304255057,6.44390119172102
spo2below80p_sleep_prct_sleep,M3885,43,21,22,0,0.105407184468872,0.458164776334788,0.322900014348867,0.0227953275246227,6.93988030757633
spo2below80p_sleep_prct_sleep,M3939,44,22,22,0,0.159249656966825,0.276464775060713,0.546998874390355,0.0311474609255293,-5.98199530799715
spo2below80p_sleep_prct_sleep,M3958,44,22,22,0,0.0848165081920672,0.301632463265798,0.504967203700558,0.0180115132246684,-6.43332975130992
spo2below80p_sleep_prct_sleep,M4073,43,21,22,1,0.0157727507539793,0.0298063684779854,0.680496242857488,0.00152055044273607,-16.1853899287499
spo2below80p_sleep_prct_sleep,M4076,43,21,22,1,0.0783385756123485,0.0619276825099025,0.708390093976583,0.0125855104749629,-8.92990105193082
spo2below80p_sleep_prct_sleep,M4134,44,22,22,0,0.028982168495378,0.256409327042718,0.464201960631593,0.0306975768995823,-4.05777415744065
spo2below80p_sleep_prct_sleep,M4143,44,22,22,0,0.117401996464164,0.878655867464874,0.327849532519102,0.0196719953023865,7.55285360326325
spo2below80p_sleep_prct_sleep,M4190,44,22,22,0,0.0324135610200532,0.0890055746707885,0.477502856559358,0.0131643091221491,8.37702095991139
spo2below80p_sleep_prct_sleep,M4256,44,22,22,0,0.0510920173782489,0.206506025489179,0.282346638545817,0.0132927430652619,-5.47365080896684
spo2below80p_sleep_prct_sleep,M4275,44,22,22,0,0.271280811041726,0.28599212782464,0.425245379136509,0.036144732272285,7.43994359371081
spo2below80p_sleep_prct_sleep,M4301,42,22,20,0,0.027441824359122,0.958027913489861,0.473152085113707,0.0163243574273401,-3.34616267069122
spo2below80p_sleep_prct_sleep,M4333,44,22,22,0,0.205348526474527,0.207016196092826,0.334574770997621,0.0180593269860914,-9.48635667425871
spo2below80p_sleep_prct_sleep,M4338,44,22,22,0,0.196027537695091,0.960482504519961,0.232526947275794,0.0403616886827624,6.68678504349626
spo2below80p_sleep_prct_sleep,M4391,43,22,21,1,0.0562158749194317,0.796741254965337,0.225766616061724,0.0388493438862034,-6.74792007662955
spo2below80p_sleep_prct_sleep,M4393,43,22,21,1,0.0515949777474151,0.732997255885439,0.264814798358193,0.0449628509717863,-6.80308719092882
spo2below80p_sleep_prct_sleep,M4394,43,22,21,1,0.0576811450550127,0.721946884871067,0.270674869146317,0.0481960395802435,-6.13972117806789
spo2below80p_sleep_prct_sleep,M4395,43,22,21,1,0.0596575650171739,0.759553349300936,0.271631649478105,0.0425270247953691,-7.12301273522707
spo2below80p_sleep_prct_sleep,M4396,43,22,21,1,0.0530126631728147,0.793485292459967,0.232578662822213,0.0253900440421,-7.5243263001205
spo2below80p_sleep_prct_sleep,M4418,44,22,22,0,0.339642755528569,0.680808908230466,0.276277490140144,0.0282223576507465,4.75496180999105
spo2below80p_sleep_prct_sleep,M4420,44,22,22,0,0.488877841598856,0.307615559385369,0.490414747194049,0.0132271227549788,5.30085620935833
spo2below80p_sleep_prct_sleep,M4421,44,22,22,0,0.457840280177825,0.260022816811245,0.525652896592941,0.0148511581244706,5.47673395263342
spo2below80p_sleep_prct_sleep,M4422,44,22,22,0,0.547253541853637,0.324452569364854,0.434427482694272,0.00618856754964811,5.43051846025501
spo2below80p_sleep_prct_sleep,M4426,44,22,22,0,0.294679847707461,0.66812224532394,0.274134650413454,0.019535421784875,5.09493841796242
spo2below80p_sleep_prct_sleep,M4445,44,22,22,0,0.0662731999293844,0.171378116614542,0.58147349108493,0.0228801219507853,6.41381073865764
spo2below80p_sleep_prct_sleep,M4448,44,22,22,0,0.124722793786125,0.337087517091464,0.635110901250143,0.0401464113546067,4.63889386501015
spo2below80p_sleep_prct_sleep,M4450,44,22,22,0,0.0554409396359794,0.175447407009609,0.558716788690641,0.0158075465054725,6.18950729654342
spo2below80p_sleep_prct_sleep,M4451,44,22,22,0,0.1509568616202,0.232013223077466,0.464327295824395,0.0150909076923421,8.61485751764445
spo2below80p_sleep_prct_sleep,M4452,44,22,22,0,0.118828999417821,0.313160633366547,0.540502462663886,0.043468112388438,6.08457322539631
spo2below80p_sleep_prct_sleep,M4453,44,22,22,0,0.122205220175052,0.30446120725673,0.519829646637595,0.035032149391907,5.87017546876736
spo2below80p_sleep_prct_sleep,M4458,44,22,22,0,0.0909434734695727,0.205092376591036,0.632723126067691,0.0288543520658134,7.178254362519
spo2below80p_sleep_prct_sleep,M4459,44,22,22,0,0.122328082920659,0.305473578005199,0.533419902302278,0.0369655560104967,5.89087865209655
spo2below80p_sleep_prct_sleep,M4518,42,21,21,0,0.0256717652324671,0.439045931725101,0.368507813219157,0.00908169913158972,-3.65853684181323
spo2below80p_sleep_prct_sleep,M4536,43,21,22,1,0.0759992394471684,0.14426834709664,0.92566791736015,0.00861657646627607,-8.04159768143479
spo2below80p_sleep_prct_sleep,M4537,43,21,22,1,0.0700737174630338,0.17031333054925,0.914298127933767,0.0173224449382043,-7.15739030313258
spo2below80p_sleep_prct_sleep,M4540,44,22,22,0,0.0149511688538796,0.154879582861147,0.501863633333907,0.0391815383411815,-5.54764944627203
spo2below80p_sleep_prct_sleep,M4574,44,22,22,0,0.0635019481026394,0.131317217338932,0.422955747188523,0.021106583709604,9.62875032375694
spo2below80p_sleep_prct_sleep,M4575,40,22,18,0,0.0670565924800772,0.136417385386444,0.201153388452953,0.028023904638397,10.8705802572568
spo2below80p_sleep_prct_sleep,M4578,44,22,22,0,0.314893832170139,0.231292285127766,0.582648011068349,0.0259625642660125,6.51936089544738
spo2below80p_sleep_prct_sleep,M4579,44,22,22,0,0.27469335996346,0.261384791771054,0.591557882022364,0.0297862842137233,5.61644148057539
spo2below80p_sleep_prct_sleep,M4580,44,22,22,0,0.29156741902572,0.238621510063147,0.533852962359894,0.0241975986379149,5.94812965860218
spo2below80p_sleep_prct_sleep,M4581,44,22,22,0,0.33675596096488,0.307942864872336,0.629255873448054,0.0329189414057365,4.62151162968019
spo2below80p_sleep_prct_sleep,M4582,44,22,22,0,0.352158863103539,0.334682894429427,0.58482448351084,0.0309014182728266,4.53063730712844
spo2below80p_sleep_prct_sleep,M4583,44,22,22,0,0.323095027874254,0.324531278394681,0.567091136602987,0.0387404658605871,4.55989330201868
spo2below80p_sleep_prct_sleep,M4584,44,22,22,0,0.333577810106948,0.320583691167936,0.587250656699932,0.0241589654528388,5.07091772186862
spo2below80p_sleep_prct_sleep,M4585,44,22,22,0,0.330051016129709,0.308780318533178,0.536650406754022,0.0260277697105446,4.5372999140891
spo2below80p_sleep_prct_sleep,M4591,44,22,22,0,0.0271122536964392,0.788967673470177,0.265868538980675,0.0222692332707573,5.18038456270032
spo2below80p_sleep_prct_sleep,M4641,43,21,22,0,0.116393040332319,0.224066978556758,0.546966421343363,0.0438722219871563,-5.83054597020611
spo2below80p_sleep_prct_sleep,M4675,44,22,22,0,0.0394134581949638,0.573983207073534,0.299458631520329,0.0334769273668244,5.25158491020871
spo2below80p_sleep_prct_sleep,M4707,44,22,22,0,0.122380725634834,0.334801842709634,0.501230407391383,0.0471794241943042,6.27482995677591
spo2below80p_sleep_prct_sleep,M4714,44,22,22,0,0.198334551946042,0.25265614322625,0.496396150921173,0.0169476496111835,5.7571434820811
spo2below80p_sleep_prct_sleep,M4750,44,22,22,0,0.14935364018395,0.207217209859715,0.449859275571995,0.0107854622000669,-7.07214806452524
spo2below80p_sleep_prct_sleep,M4766,44,22,22,0,0.0864488535141574,0.18117159174863,0.927777872870487,0.0435952818198263,-7.97004202828183
spo2below80p_sleep_prct_sleep,M4781,44,22,22,0,0.0671390301046143,0.812811460828927,0.315731617449643,0.0383497879227929,4.81420309020277
spo2below80p_sleep_prct_sleep,M4787,44,22,22,0,0.0682203506281217,0.228151598267063,0.604239333169718,0.0224056279041691,6.46034482910881
spo2below80p_sleep_prct_sleep,M4826,31,21,10,0,0.0019490897863832,0.0192610509987638,0.037560140694721,0.0208646209662754,0.718863184164976
spo2below80p_sleep_prct_sleep,M4831,44,22,22,0,0.196769807170465,0.163741394374628,0.507092140368562,0.0356737392402599,7.83425146797191
spo2below80p_sleep_prct_sleep,M4834,44,22,22,0,0.213749097621743,0.325761173358737,0.316897122479804,0.0354439006224566,5.19802598709181
spo2below80p_sleep_prct_sleep,M4907,44,22,22,0,0.0295658990705824,0.981064593918791,0.564638257879636,0.0349605393841271,4.93042595461751
spo2below80p_sleep_prct_sleep,M4940,43,21,22,0,0.0353461366651299,0.483440534589368,0.685858054961702,0.0390726881672773,6.45763721633006
spo2below80p_sleep_prct_sleep,M4960,44,22,22,0,0.218141037171167,0.730728261522309,0.299864294923454,0.00963165256572122,5.8574070541582
spo2below80p_sleep_prct_sleep,M4961,44,22,22,0,0.244873698362092,0.739549972570471,0.29997876758684,0.00836132624233211,6.08107173576624
spo2below80p_sleep_prct_sleep,M4965,44,22,22,0,0.123457599070175,0.177681989741413,0.788458823859148,0.0433965215612985,7.15718444048751
spo2below80p_sleep_prct_sleep,M4966,44,22,22,0,0.122360677977075,0.172026371331486,0.738944292168915,0.031763391531929,7.30287555570234
spo2below80p_sleep_prct_sleep,M4967,44,22,22,0,0.133248808600807,0.165233723506257,0.696429238360337,0.027714317224205,7.70138759351366
spo2below80p_sleep_prct_sleep,M4968,44,22,22,0,0.139998655823221,0.161029049054938,0.671170019007151,0.0220959496082878,8.22436873095699
spo2below80p_sleep_prct_sleep,M4971,44,22,22,0,0.113853514974782,0.161301349285474,0.660107704683328,0.0274684954441908,7.5538418116028
spo2below80p_sleep_prct_sleep,M4972,44,22,22,0,0.117881575536983,0.156743536146397,0.650405899150848,0.0305183700348649,7.24570392379841
spo2below80p_sleep_prct_sleep,M4974,44,22,22,0,0.201468626317228,0.283789065461159,0.336131915192453,0.0496029162927679,4.84166255242269
spo2below80p_sleep_prct_sleep,M5001,44,22,22,0,0.103636429096649,0.365632258583809,0.127562139008859,0.0418895708707098,4.10098652296327
spo2below80p_sleep_prct_sleep,M5025,43,22,21,1,0.0884941547929378,0.374968667146419,0.340964731746384,0.0275115468889115,4.68499595951632
spo2below80p_sleep_prct_sleep,M5038,44,22,22,0,0.10682980504911,0.14444090550708,0.930455981995877,0.0317151172600444,7.19792722729273
spo2below80p_sleep_prct_sleep,M5050,30,13,17,1,0.573768361088561,0.668519490588426,0.11718489876375,0.0413102172691233,-8.39429494703098
spo2below80p_sleep_prct_sleep,M5054,44,22,22,0,0.0879771684079954,0.496447295492169,0.379529644405491,0.0136807859627861,5.0134354750677
spo2below80p_sleep_prct_sleep,M5160,44,22,22,0,0.0178405784376704,0.175938599108662,0.278698772793631,0.0372121191004679,-4.79074376307229
spo2below80p_sleep_prct_sleep,M5185,42,20,22,0,0.176396102680724,0.358580495807969,0.196222890925555,0.0279282128797562,6.90412664955669
spo2below80p_sleep_prct_sleep,M5261,35,19,16,0,0.00703585713979507,0.0578113213348168,0.131485055911298,0.0333381169694118,1.25395647206797
spo2below80p_sleep_prct_sleep,M5340,42,22,20,0,0.0678703254317764,0.694822072142922,0.270997133417521,0.0445686525805873,5.92605635780298
spo2below80p_sleep_prct_sleep,M5350,44,22,22,0,0.104126672108754,0.300392139803407,0.43732502132003,0.0460666455409167,-6.09860255995146
spo2below80p_sleep_prct_sleep,M5357,43,22,21,0,0.0065090052814476,0.152895565667097,0.364148556863736,0.0044013523677664,-3.1228788904244
spo2below80p_sleep_prct_sleep,M5358,37,21,16,0,0.0168853638083704,0.113271425913785,0.96111538933828,0.0103583271319127,-2.84772004189947
spo2below80p_sleep_prct_sleep,M5359,43,21,22,0,0.0150130720744312,0.256107906482984,0.646556335427556,0.00575903747125232,-3.19497104046694
spo2below80p_sleep_prct_sleep,M5361,43,22,21,1,0.122944824893902,0.948712985126166,0.255065235699123,0.0338740523008911,5.71123098383442
spo2below80p_sleep_prct_sleep,M5366,44,22,22,0,0.174533511229542,0.4716633118185,0.437649810981547,0.0489735107537013,5.91421817814358
spo2below80p_sleep_prct_sleep,M5384,44,22,22,0,0.0534209060977373,0.3249877689129,0.475188153423196,0.0452358058789345,7.44465207403007
spo2below80p_sleep_prct_sleep,M5385,43,21,22,0,0.060818645013299,0.407714567952889,0.482291075185987,0.0400017705343307,7.33805834449847
spo2below80p_sleep_prct_sleep,M5414,44,22,22,0,0.12274241039252,0.475427263196615,0.347492342563397,0.0307343289697708,6.21830739467423
spo2below80p_sleep_prct_sleep,M5498,44,22,22,0,0.178622070282258,0.289090696969892,0.392800348910579,0.0266384224281342,5.69286212033612
spo2below80p_sleep_prct_sleep,M5559,44,22,22,0,0.0280268089291729,0.223995268949055,0.600080065059267,0.0189190121287215,-4.0984490916032
spo2below80p_sleep_prct_sleep,M5579,44,22,22,0,0.10342225985772,0.841144435758747,0.290432545010472,0.0297698033758116,7.05683201453212
spo2below80p_sleep_prct_sleep,M5687,44,22,22,0,0.128966499822723,0.394621842514611,0.599367960580353,0.0277617107199315,-6.99925821232693
spo2below80p_sleep_prct_sleep,M5708,44,22,22,0,0.0173338944492676,0.198500430669731,0.413441698018877,0.0117626958119688,-7.29873923931911
spo2below80p_sleep_prct_sleep,M5709,44,22,22,0,0.0147736462429891,0.163165187668249,0.484183565256569,0.0115606870897077,-7.50664941126668
spo2below80p_sleep_prct_sleep,M5714,44,22,22,0,0.0474231207865361,0.433578594508963,0.40714425720278,0.0279507775231666,-5.37942967642032
spo2below80p_sleep_prct_sleep,M5720,31,18,13,0,0.0232986183146331,0.754443636353004,0.0200402790065107,0.0131938517843928,-7.47592784830334
spo2below80p_sleep_prct_sleep,M5753,44,22,22,0,0.0531481427270266,0.687106578308871,0.364896246143074,0.0122516627357908,6.74963608841937
spo2below80p_sleep_prct_sleep,M5755,44,22,22,0,0.0687088804488118,0.84721829672134,0.231993564227042,0.0400328075955912,6.70739613736694
spo2below80p_sleep_prct_sleep,M5806,44,22,22,0,0.265215419130458,0.612151707507873,0.250365359603477,0.0155257343028125,9.42073519018526
spo2below80p_sleep_prct_sleep,M5857,42,21,21,1,0.0435826847868323,0.482981610835282,0.258941481446821,0.0170528615586666,-8.47083935928071
spo2below80p_sleep_prct_sleep,M5940,44,22,22,0,0.0676605513249031,0.917524204906264,0.407608148458522,0.00708787729191918,6.43557309128938
spo2below80p_sleep_prct_sleep,M5943,44,22,22,0,0.0287273398167959,0.526810983266336,0.370100210002267,0.0279642406057691,7.25733555704124
spo2below80p_sleep_prct_sleep,M5944,44,22,22,0,0.0275797143148354,0.499377105971374,0.412573730409732,0.0318869878674084,6.95782933057602
spo2below80p_sleep_prct_sleep,M5945,44,22,22,0,0.0346489669170803,0.535698910851741,0.37935916370074,0.0352005697959411,5.59707728827139
spo2below80p_sleep_prct_sleep,M5956,44,22,22,0,0.0744293978510061,0.587435578496558,0.347168073871188,0.0231805923551808,4.52068435652341
spo2mean_sleep_sleep,M2,43,22,21,1,0.158251265637584,0.447664246575602,0.371629643763647,0.0302107565356356,0.412236343123278
spo2mean_sleep_sleep,M22,44,22,22,0,0.58995633789405,0.0953450414368838,0.236166796439651,0.0322988030660611,-0.652565435109416
spo2mean_sleep_sleep,M67,44,22,22,0,0.668960226900694,0.733274897553823,0.493764346096613,0.0286955580303325,-0.237245315246921
spo2mean_sleep_sleep,M94,44,22,22,0,0.343829988984732,0.731480155895908,0.741810359784612,0.0336794174625346,-0.751359443167079
spo2mean_sleep_sleep,M99,44,22,22,0,0.404531251610374,0.861373167386738,0.660951972442006,0.0184803988807017,-0.682273742965475
spo2mean_sleep_sleep,M106,44,22,22,0,0.347315658243929,0.911464060718524,0.63907009138282,0.0167165755703571,-0.62469897831802
spo2mean_sleep_sleep,M132,44,22,22,0,0.370617530544483,0.764738411025988,0.465378081486285,0.0430801990368712,-0.748889716913214
spo2mean_sleep_sleep,M166,44,22,22,0,0.688814032953122,0.582429929607376,0.254602853714109,0.0325946618874561,-0.670790260010037
spo2mean_sleep_sleep,M168,44,22,22,0,0.513217857381211,0.871230240511064,0.299256518581482,0.0486318606226118,-0.651433694746902
spo2mean_sleep_sleep,M169,44,22,22,0,0.64909401326092,0.881793839395072,0.451638145774989,0.0399256147832152,-0.635287921505774
spo2mean_sleep_sleep,M198,44,22,22,0,0.0501203491154851,0.849590318364874,0.302529618438864,0.00831606155008562,1.05053210266907
spo2mean_sleep_sleep,M199,44,22,22,0,0.12272060736523,0.571399752383905,0.293291025598228,0.0384858575535914,0.517912322279339
spo2mean_sleep_sleep,M210,43,22,21,1,0.665313352839708,0.249861422835367,0.0941113967023866,0.0163255135352965,-0.896418441743278
spo2mean_sleep_sleep,M245,43,21,22,1,0.986045605012169,0.743161643325239,0.339403139392937,0.0413062316363507,0.827507446443436
spo2mean_sleep_sleep,M260,44,22,22,0,0.32443854334868,0.565333401805873,0.52821381511039,0.034621560956422,0.508209282210405
spo2mean_sleep_sleep,M286,44,22,22,0,0.754684005689814,0.992071486470555,0.30499765465356,0.0170680556133451,-0.822795154861545
spo2mean_sleep_sleep,M341,44,22,22,0,0.22234862053068,0.313257850587769,0.388376746038549,0.041890841514532,-0.582283825932979
spo2mean_sleep_sleep,M345,40,20,20,0,0.949829705890175,0.826813848051773,0.458620199603929,0.00237400785755467,-1.27450766001882
spo2mean_sleep_sleep,M355,39,19,20,0,0.84826505887838,0.904834698390528,0.513198495495591,0.0100834593479683,-1.12451739610287
spo2mean_sleep_sleep,M358,42,21,21,0,0.487542203868542,0.965414818932511,0.413919035603193,0.0434034915215757,-0.765253530800062
spo2mean_sleep_sleep,M407,40,20,20,0,0.715988239261298,0.901512809849395,0.296442271627081,0.0154721801921868,-0.824522140174396
spo2mean_sleep_sleep,M511,44,22,22,0,0.462247284834949,0.973668965920917,0.347339978590699,0.0443987215321008,-0.702550720287793
spo2mean_sleep_sleep,M536,44,22,22,0,0.349190906528064,0.839962120617432,0.330485659576139,0.0316868462407701,0.835881963332638
spo2mean_sleep_sleep,M569,44,22,22,0,0.665745889121537,0.242582133844924,0.298544062223754,0.0100242288461177,-0.575147283497848
spo2mean_sleep_sleep,M590,44,22,22,0,0.360694457603161,0.996089522994916,0.396150691491573,0.040734013648457,0.800019249402837
spo2mean_sleep_sleep,M627,42,20,22,0,0.539956766933021,0.158745621672413,0.282774704144683,0.0198756542750194,0.370168413885604
spo2mean_sleep_sleep,M632,44,22,22,0,0.204401756307032,0.825687291746666,0.416561629687067,0.0122848159529758,0.599205270789544
spo2mean_sleep_sleep,M690,42,20,22,0,0.762408409472542,0.0939722329043242,0.137806865230551,0.0296711702073339,0.401922878386967
spo2mean_sleep_sleep,M709,43,21,22,0,0.147769644772269,0.74647358332154,0.395900380841729,0.0402058730476395,0.62249142615983
spo2mean_sleep_sleep,M734,43,22,21,1,0.340145346045992,0.542745387835982,0.170335583969836,0.00819311777279863,-0.958446287990552
spo2mean_sleep_sleep,M779,44,22,22,0,0.738172094395692,0.65073903289323,0.492458633470392,0.0116831488551742,-1.13279577888309
spo2mean_sleep_sleep,M833,42,21,21,0,0.00480698858695105,0.662533749911796,0.079902828081491,0.0460278654612693,-0.473871015182649
spo2mean_sleep_sleep,M835,34,19,15,0,0.00272466822387658,0.981685064936542,0.0744336865718357,0.0234238764450997,-0.3927163560549
spo2mean_sleep_sleep,M859,44,22,22,0,0.567181131157624,0.172408857254698,0.141143267650199,0.0349962202874128,-0.618737053453775
spo2mean_sleep_sleep,M877,42,21,21,0,0.468357716723153,0.15644084807578,0.346141062646411,0.0368841252518084,-0.513876361489164
spo2mean_sleep_sleep,M907,44,22,22,0,0.793224413136552,0.421788434285348,0.184095956549477,0.0497892727614574,-0.732288105555707
spo2mean_sleep_sleep,M910,44,22,22,0,0.355458286089064,0.256310698947347,0.376033338850403,0.0319289587183403,-0.771154355307941
spo2mean_sleep_sleep,M925,44,22,22,0,0.242431065729569,0.796342353070823,0.543738463166163,0.0111235711274156,0.718407379303471
spo2mean_sleep_sleep,M926,44,22,22,0,0.243623531119504,0.73431659935865,0.584678456184514,0.0260432491556506,0.577454730202872
spo2mean_sleep_sleep,M927,44,22,22,0,0.611619044492848,0.153954539559244,0.252275889734298,0.027476214652284,-0.661084583791165
spo2mean_sleep_sleep,M962,44,22,22,0,0.182437730879486,0.992363047461371,0.338246275284064,0.020488398897854,0.533111429489374
spo2mean_sleep_sleep,M999,43,21,22,0,0.209986410518673,0.721568666551279,0.0857571210721225,0.00301323706726555,1.02107550584503
spo2mean_sleep_sleep,M1002,44,22,22,0,0.215288853289236,0.508846718010473,0.342962935702459,0.0414073787712733,-0.744817219226873
spo2mean_sleep_sleep,M1069,43,22,21,1,0.243232597666532,0.525356657261133,0.111109053858426,0.0394790640985249,-0.541657882350282
spo2mean_sleep_sleep,M1070,44,22,22,0,0.745219057711734,0.753868736679369,0.593986369377694,0.0416864928500488,-0.707026951964932
spo2mean_sleep_sleep,M1100,44,22,22,0,0.487700362353829,0.157498623618252,0.283983094865751,0.0237588149170694,-0.483624594243657
spo2mean_sleep_sleep,M1101,44,22,22,0,0.530986621760255,0.20421544161078,0.230517363235887,0.0195489442418408,-0.713749515064585
spo2mean_sleep_sleep,M1115,43,21,22,1,0.552275626980705,0.786040208314218,0.484110363832396,0.0179019233160201,-1.05139791104741
spo2mean_sleep_sleep,M1116,44,22,22,0,0.615151850700248,0.795545247759156,0.319221516631276,0.0380422903482408,-0.84023960350499
spo2mean_sleep_sleep,M1119,44,22,22,0,0.571834399102534,0.914602911858328,0.264325863172496,0.0493008393116436,-0.751237161165916
spo2mean_sleep_sleep,M1120,44,22,22,0,0.565931107112537,0.913373690731877,0.281891220277768,0.0455996939770387,-0.747004896148194
spo2mean_sleep_sleep,M1123,44,22,22,0,0.553469746609396,0.578657784251128,0.444679271987308,0.0139085864368844,-0.926791750064001
spo2mean_sleep_sleep,M1124,44,22,22,0,0.608366309111232,0.78632819486232,0.31785190145556,0.031121278009495,-0.813087686855885
spo2mean_sleep_sleep,M1125,44,22,22,0,0.627802224060252,0.854570362194647,0.270639359208764,0.0402555277160733,-0.759505223889953
spo2mean_sleep_sleep,M1138,44,22,22,0,0.125267717308614,0.908406773941611,0.30455119659995,0.00961029244850775,0.960829223327545
spo2mean_sleep_sleep,M1179,44,22,22,0,0.312642504741086,0.559671709969138,0.485722727023892,0.0424180628779288,0.458643987121219
spo2mean_sleep_sleep,M1257,42,21,21,0,0.47878446729854,0.332409960515278,0.337514400897673,0.0160347509779847,-0.51736117445919
spo2mean_sleep_sleep,M1261,44,22,22,0,0.0584200479684656,0.925013432908357,0.4910952512332,0.0113484673631531,0.334607143241668
spo2mean_sleep_sleep,M1262,39,20,19,0,0.0726742964332397,0.943954784440631,0.366125658220259,0.00419936202929078,0.439889673260834
spo2mean_sleep_sleep,M1263,44,22,22,0,0.562419687937113,0.81204849847713,0.363035798782484,0.0290588768032089,-0.738257889670612
spo2mean_sleep_sleep,M1318,44,22,22,0,0.328920764825041,0.627946583841937,0.538976638296317,0.0352894031682746,-0.896360943565978
spo2mean_sleep_sleep,M1319,44,22,22,0,0.293205219872864,0.570401264468214,0.62131610001192,0.0451936192061865,-0.878901454430578
spo2mean_sleep_sleep,M1325,31,22,9,0,0.00859703853800084,0.255858750026495,0.0743559154590379,0.00941817959926335,-0.994359493929673
spo2mean_sleep_sleep,M1335,44,22,22,0,0.607068671632015,0.153965967653907,0.203278073286506,0.0158774193849263,-0.74968302976128
spo2mean_sleep_sleep,M1352,44,22,22,0,0.610169624967509,0.882186638483628,0.367548969497764,0.035368909648143,-0.726245845418582
spo2mean_sleep_sleep,M1353,44,22,22,0,0.498940298444852,0.967755919489236,0.265058787470961,0.0360370761171463,-0.622537150926257
spo2mean_sleep_sleep,M1354,44,22,22,0,0.677361136526417,0.685519764771141,0.451986552137349,0.00977353314670062,-0.924067945051703
spo2mean_sleep_sleep,M1355,44,22,22,0,0.201786107226355,0.61963091737559,0.23774431936548,0.0359023734947576,0.592628577106578
